sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-168175021#0,1794680792,1794680733,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175021,0,residential,4.168704834838478,124.14750913974262,5316.36,2684.34,5319.81,2682.0,,,,
-168175021#1,1794680733,1794680792,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175021,0,residential,45.87921691801539,304.1475091397426,5319.81,2682.0,5316.36,2684.34,,,,
-168175024#0,1794680764,1794680725,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175024,0,residential,15.30012091455531,205.9286436698706,5434.59,2784.69,5427.9,2770.93,,,,
-168175024#1,1794680597,1794680764,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175024,0,residential,39.55809019657033,207.14802937976827,5452.64,2819.89,5434.59,2784.69,,,,
-168175024#2,1794680791,1794680597,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175024,0,residential,9.87974189946282,207.29126028376302,5457.17,2828.67,5452.64,2819.89,,,,
-168175026,1794680860,1794680466,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175026,0,residential,36.079629987016624,268.10989343064495,5355.27,2861.23,5319.21,2860.04,,,,
-168175027#0,1794680508,1794680853,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,148.11530888625364,67.69103192283376,5871.37,3951.55,6007.9,4007.57,,,,
-168175027#1,1794680659,1794680508,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,126.80849342376587,93.65568314633208,5745.06,3959.62,5871.37,3951.55,,,,
-168175027#2,1794680682,1794680659,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,72.1501879714315,81.13921783119832,5675.59,3948.79,5745.06,3959.62,,,,
-168175027#3,1794680475,1794680682,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,167.02186149690047,35.11402670950736,5581.54,3815.04,5675.59,3948.79,,,,
-168175027#4,1794680540,1794680475,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,158.504445886874,343.08282295405365,5624.48,3673.86,5581.54,3815.04,,,,
-168175027#5,1794680492,1794680540,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,177.7794349658497,329.848264131609,5712.13,3522.97,5624.48,3673.86,,,,
-168175027#6,7835519625,1794680492,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,190.11885860763925,17.54678734778605,5654.93,3342.07,5712.13,3522.97,,,,
-168175027#7,1407328692,7835519625,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,168175027,0,unclassified,210.6757012566855,25.23065389361426,5565.13,3151.5,5654.93,3342.07,,,,
-168175029,1794680858,1794680452,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175029,0,residential,45.49659545397374,20.24129634032596,5221.9,2676.85,5236.79,2717.23,,,,
