sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
561194551,11550046521,11550046512,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,108.09416531095414,307.824297129889,718.85,2827.77,633.49,2894.04
561194552#0,713881698,12072164207,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,7.7440622414851825,274.517870417376,1429.36,2449.32,1421.64,2449.93
561194552#1,12072164207,5595105984,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,49.08754813697072,275.85005520571735,1421.64,2449.93,1372.84,2454.93
561194552#2,5595105984,5595105987,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,84.62904480874528,278.98705729369993,1372.84,2454.93,1289.25,2468.15
561194552#3,5595105987,713881633,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,83.68954518852357,269.08663608210213,1289.25,2468.15,1207.08,2466.84
561194552#4,713881633,713881559,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,11.696854050200434,234.39399095895126,1207.08,2466.84,1197.57,2460.03
563271328,471531822,471531820,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,21.79393034769083,257.41131019600556,3333.05,3945.06,3311.78,3940.31
563272697,1850677575,471531822,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,27.741372448323347,276.32185709709154,3360.49,3942.02,3333.05,3945.06
563272698,5411342489,1850677575,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,24.94036837899177,0.6902771978644751,3360.19,3917.12,3360.49,3942.02
563272699,5411342491,5411342489,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,24.724093512199772,68.60310559463676,3337.17,3908.1,3360.19,3917.12
563273548,471531828,1850677572,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,44.327833714398565,104.47807178912143,3372.02,3917.6,3414.35,3906.67
563297843,715102426,471527386,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,9.374902666161601,320.3665817834625,3749.29,3372.14,3743.31,3379.36
563298888,2234702784,715102467,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,29.937556680530747,294.0907411411726,4569.37,3741.59,4542.04,3753.81
563299906,928507005,928507193,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.424581031587325,174.75512579845667,5640.02,4035.53,5641.43,4020.17
563369678,241790367,471531821,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,16.781099487220953,150.67014480898297,3291.91,3944.36,3300.13,3929.73
563371197#1,1850735074,3811336570,2,highway.living_street,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,30.01474470989162,332.73490112092156,3153.4,4469.97,3139.65,4496.65
563371197#2,3811336570,715102048,2,highway.living_street,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,5.197864144361679,332.25172745967586,3139.65,4496.65,3137.23,4501.25
57099575#0,712615010,370507263,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,199.9445781092765,108.89572880740104,2327.74,4720.03,2516.73,4655.34
57099575#1,370507263,370507258,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,349.46890141119894,125.80848766722846,2516.73,4655.34,2792.98,4456.04
57099575#2,370507258,267219135,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.66113311238942,154.9804072436698,2792.98,4456.04,2809.25,4421.18
57099580,241790309,712615099,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,44.301624726716156,303.89616656336375,2928.96,4555.0,2893.12,4579.08
57099585#0,712615091,712615000,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,123.73995129467205,151.07186650958863,1019.4,5053.52,1079.21,4945.3
57099585#1,712615000,712614923,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,265.42921262012953,152.74607820873405,1079.21,4945.3,1199.81,4711.18
57099585#2,712614923,267219187,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,226.88169049195812,166.52382192738241,1199.81,4711.18,1252.66,4490.64
57099587#1,370507278,370507258,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.46722323814951,228.65800805760267,2833.17,4491.4,2792.98,4456.04
57099589,241790236,712615071,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,159.91018928082968,269.0368892951767,2877.55,5144.28,2721.7,5141.66
57099591#1,370507266,370507263,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,195.74960534835967,141.6683731309388,2395.65,4808.48,2516.73,4655.34
57099596,712615035,712614923,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,134.42533580231722,225.2415464948013,1293.9,4804.48,1199.81,4711.18
57099630#0,267219155,713881365,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,210.2360375078037,264.3437236221655,2317.01,4641.15,2108.11,4620.46
57099630#1,713881365,713881178,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,304.87449822741576,273.26587859609924,2108.11,4620.46,1807.21,4637.63
57099630#2,713881178,267219174,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,117.85491912776465,273.4170230594949,1807.21,4637.63,1689.64,4644.65
57099630#3,267219174,713881649,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,236.1743056017374,253.7616355143902,1689.64,4644.65,1463.96,4578.92
57099630#4,713881649,712615118,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,6.139983713333476,246.48283059085304,1463.96,4578.92,1458.33,4576.47
57099630#5,712615118,713881330,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,215.87964727281314,247.29908169335096,1458.33,4576.47,1259.18,4493.16
57099630#6,713881330,267219187,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,6.9900500713512335,248.86833001331092,1259.18,4493.16,1252.66,4490.64
57099630#7,267219187,267219194,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,247.88482469233026,273.7753478688783,1252.66,4490.64,1007.16,4506.84
57392387#0,713881405,713881294,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,58.2085347293166,6.95653215400506,585.95,2543.28,593.0,2601.06
57392387#1,713881294,11550046511,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,290.9669507961567,7.242515860190622,593.0,2601.06,629.6,2889.06
57392390,713881543,713881284,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,290.9264634185821,316.8227564735764,2924.87,3921.17,2734.27,4124.3
57392407,713881221,713881557,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,230.47303996422048,260.07393842272717,2631.92,4418.18,2405.23,4378.51
57392414#0,370505319,713881278,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.64932380697154,247.05009285348825,3170.31,4095.43,3080.05,4057.21
57392414#1,713881278,713880856,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,96.27890695147542,206.62682123511922,3080.05,4057.21,3037.29,3971.92
57392420,241790315,713881742,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,86.54534860612651,181.77481296098145,2922.15,4430.58,2919.47,4344.09
57392423#0,713881331,713881197,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.1665722453153,347.228366679039,520.18,1701.45,511.75,1738.64
57392423#1,713881197,713881442,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,220.8352836361717,3.021933359273987,511.75,1738.64,523.38,1958.94
57392423#2,713881442,713881103,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,178.52228468934356,12.109327314636857,523.38,1958.94,560.83,2133.49
57392423#3,713881103,5433742710,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.079310492290842,6.723120475173516,560.83,2133.49,562.01,2143.5
57392423#4,5433742710,3812321506,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,23.057452157599815,6.699674892980852,562.01,2143.5,564.7,2166.4
57392423#5,3812321506,713881439,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,35.34346049837231,5.3411978359377486,564.7,2166.4,567.99,2201.59
57392423#6,713881439,7389678220,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,90.69183535467795,1.2573100125497376,567.99,2201.59,569.98,2292.26
57392423#7,7389678220,1450933033,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,120.84972848078839,1.2707127324193834,569.98,2292.26,572.66,2413.08
57392435#0,713881718,713881347,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,28.77647129166504,238.6298972346168,3025.69,4241.52,3001.12,4226.54
57392435#1,713881347,10822663471,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,25.737375546081026,238.65063765996305,3001.12,4226.54,2979.14,4213.15
57392435#2,10822663471,713880934,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,34.05060628548316,234.70881304662316,2979.14,4213.15,2951.35,4193.48
57392452,713881287,370507285,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,83.26300202741687,347.33159869479965,2878.76,4340.96,2860.6,4421.75
57392454#0,267219135,713881221,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,178.22112232147822,269.03078473476893,2809.25,4421.18,2631.92,4418.18
57392454#1,713881221,370507252,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,165.70282892689366,235.60693425579768,2631.92,4418.18,2496.31,4325.35
57392456,713881589,713881439,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,140.3958428068084,268.15081066361734,708.3,2206.12,567.99,2201.59
57392457#0,713881107,713881141,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.92646084610817,68.95773803699382,3030.34,4131.74,3103.07,4159.72
57392457#1,713881141,713880873,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,45.581860427147674,70.17368540581867,3103.07,4159.72,3145.95,4175.18
57392472#0,262459784,7740101760,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,242.48783819150185,198.3348380631845,1200.02,2455.89,1124.3,2227.4
57392472#1,7740101760,713881168,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,118.17601403677881,201.935135480588,1124.3,2227.4,1080.61,2118.91
57392472#2,713881168,713880956,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,475.6209300855827,231.22768594588263,1080.61,2118.91,711.66,1822.56
57392472#3,713880956,713881660,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,38.2107210086383,233.81387630440267,711.66,1822.56,680.82,1800.0
57392474,713881718,713881141,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,112.60064120598979,136.59054082800105,3025.69,4241.52,3103.07,4159.72
57392478#0,713880876,1937603289,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,43.98205088442324,112.34328889658076,2301.82,2230.01,2342.5,2213.29
57392478#1,1937603289,9156307711,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,620.5458013206405,27.798134370119897,2342.5,2213.29,2606.21,2713.5
57392486,713881697,370505317,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,86.43584673039315,62.68788692658961,3007.96,4268.89,3084.76,4308.55
57392488,713880856,713881761,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,114.96918675195545,332.80310983139185,3037.29,3971.92,2985.02,4073.64
57392508#0,713881801,7840703572,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,24.43589368122247,195.47516171181724,2758.47,3691.09,2751.95,3667.54
57392508#1,7840703572,713881694,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,78.80349763085012,188.47282931201065,2751.95,3667.54,2740.35,3589.67
57392508#2,713881694,713881279,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,177.6748025091096,175.93493650205392,2740.35,3589.67,2752.74,3415.33
57392508#3,713881279,713881246,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,310.2948905043231,155.62807602164332,2752.74,3415.33,2874.17,3147.29
57392520,713881695,713881305,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.10311231225609,114.62444122690215,492.84,1627.57,582.88,1586.3
57392522#0,713881192,4450485919,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,214.42849001546017,242.92963547098125,2354.82,4295.72,2166.53,4199.49
57392522#1,4450485919,713881762,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,252.5373527699891,213.3326264460087,2166.53,4199.49,2027.77,3988.51
57392522#2,713881762,713881033,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,70.83048938691655,222.78790872770412,2027.77,3988.51,1979.86,3936.75
57392522#3,713881033,713881496,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,258.43377790615506,236.22012628639828,1979.86,3936.75,1765.13,3793.11
57392522#4,713881496,713880865,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,217.44453991299264,256.0397421396648,1765.13,3793.11,1557.48,3741.49
57392522#5,713880865,7881537291,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,95.39482923902892,230.19905618993278,1557.48,3741.49,1484.4,3680.6
57392522#6,7881537291,2155994341,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,228.29617558906187,226.1003412638027,1484.4,3680.6,1319.9,3522.3
57392528#0,713881331,713881695,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.77645587356679,200.30747506752382,520.18,1701.45,492.84,1627.57
57392528#1,713881695,343596103,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,125.88555933605977,202.47276082837308,492.84,1627.57,444.74,1511.29
57392533,713881831,713881508,2,highway.living_street,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,81.62835046722465,301.9533015612252,3018.71,3749.7,2949.45,3792.9
57392534#1,713880856,713880866,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.74250561473353,223.8547243832634,3037.29,3971.92,2991.21,3923.96
57392534#2,713880866,713881801,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,341.1399896363796,224.9840028110583,2991.21,3923.96,2758.47,3691.09
57392538#0,713881717,11802650520,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,337.4048838517312,144.79630837971854,2972.37,3569.83,3157.35,3307.64
57392538#1,11802650520,5838684570,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,65.44049722861195,159.4532453182353,3157.35,3307.64,3180.15,3246.81
57392538#10,5838651395,4020717965,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,6.304569771205892,188.20721641191867,3240.86,2902.23,3239.96,2895.99
57392538#11,4020717965,713881058,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,258.8755303989957,197.76320288887078,3239.96,2895.99,3161.62,2651.45
57392538#12,713881058,713881541,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,185.9560975487117,198.84610175610447,3161.62,2651.45,3101.69,2475.87
57392538#2,5838684570,5838651426,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,15.364195390582701,156.6887865283502,3180.15,3246.81,3186.23,3232.7
57392538#3,5838651426,713881255,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,15.393222534609128,156.53260075545973,3186.23,3232.7,3192.36,3218.58
57392538#4,713881255,5838684522,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,37.489915977499635,153.4281140645727,3192.36,3218.58,3209.13,3185.05
57392538#5,5838684522,5838684551,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,5.627654929009228,152.0233353300132,3209.13,3185.05,3211.77,3180.08
57392538#6,5838684551,5838685896,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,18.166345257095557,153.87220502257367,3211.77,3180.08,3219.77,3163.77
57392538#7,5838685896,5838651286,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,149.65047126842154,168.3440086486255,3219.77,3163.77,3249.75,3018.44
57392538#8,5838651286,713880926,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,65.30828125130859,179.0875563052905,3249.75,3018.44,3250.79,2953.14
57392538#9,713880926,5838651395,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,51.86938403335808,191.03697370199743,3250.79,2953.14,3240.86,2902.23
57392542,713881543,713880866,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.05083128668633,87.59178355887184,2924.87,3921.17,2991.21,3923.96
57392554#0,241790360,713881831,2,highway.living_street,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,320.0655978826753,212.7891676369771,3191.52,4017.96,3018.71,3749.7
57392554#1,713881831,713881717,2,highway.living_street,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,190.40675199737717,194.44697763682882,3018.71,3749.7,2972.37,3569.83
574977193,258848136,11711679529,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,22.791020161458352,146.88865803962858,4784.25,3431.33,4796.7,3412.24
57680087#0,715102342,715101487,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.37006547070686,169.5361182919453,3119.57,4957.21,3133.44,4882.11
57680087#1,715101487,10211731973,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,4.7971762527548885,170.40023101773318,3133.44,4882.11,3134.24,4877.38
57680087#2,10211731973,715102688,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,124.95608588620284,170.80377518763453,3134.24,4877.38,3154.21,4754.03
57680089#0,471531832,715102238,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.889390393931362,210.43602840333463,3613.1,3774.72,3609.61,3768.78
57680089#1,715102238,715101416,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.957001225192236,210.4364207666122,3609.61,3768.78,3601.02,3754.16
57680089#2,715101416,715101774,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,30.03977716494417,206.55645078994516,3601.02,3754.16,3587.7,3727.51
57680089#3,715101774,715102188,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.76423588488831,143.1710997825744,3587.7,3727.51,3606.13,3702.9
57680089#4,715102188,715102509,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.26988637194685,108.17180834508832,3606.13,3702.9,3668.28,3682.5
57680089#5,715102509,6992871166,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,95.89433335251978,95.24646964155784,3668.28,3682.5,3763.57,3673.75
57680089#6,6992871166,715101979,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.4635257956306,50.479201677614526,3763.57,3673.75,3786.82,3692.93
57680093,715102426,471627103,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.845122350988375,47.6643757217787,3749.29,3372.14,3754.35,3376.75
57680095#0,241790243,715102670,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,69.82785453537345,52.57621164604063,2947.68,4814.15,3003.05,4856.52
57680095#1,715102670,10211731934,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,14.275713642406707,48.066485501125726,3003.05,4856.52,3013.67,4866.06
57680097#0,715101837,715101923,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.05088660349051,17.416026321304287,3479.92,3906.16,3486.52,3927.2
57680097#1,715101923,715101587,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,35.225202625393216,16.238083540435923,3486.52,3927.2,3496.37,3961.02
57680097#2,715101587,715102201,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,98.81846706371806,326.9873534344417,3496.37,3961.02,3449.72,4032.82
57680102,715101952,715101431,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,210.3523764497066,170.29207004768864,3105.35,4891.13,3140.66,4684.73
57680105,715101713,715101909,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,59.654714817858824,180.72036161595253,3465.17,4196.56,3464.42,4136.91
57680106,471527380,471527377,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,322.0567719841919,150.6767316477983,3884.36,3554.03,4040.38,3276.27
57680107,715101690,715102051,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,104.21021246713192,352.6240505992595,3381.24,4084.29,3368.66,4181.47
57680108,715101797,715102130,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,36.70153884493657,85.8581692902386,3702.22,3841.21,3737.71,3843.78
57680109,715101831,715101952,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.70485925029044,117.64753807535192,3064.25,4912.66,3105.35,4891.13
57680110,471527380,715101710,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,74.45581542574503,309.30285526037846,3884.36,3554.03,3828.69,3599.6
57680111,241790241,715102012,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,155.18772423568842,63.27780042863702,2917.44,4865.33,3054.34,4934.25
57680112#1,715102012,715102342,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,69.2294112436781,70.60868176213887,3054.34,4934.25,3119.57,4957.21
57680113,715102509,715101932,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.68072150448717,2.7498041722870994,3668.28,3682.5,3669.56,3709.15
57680114#1,715101440,715102129,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,328.5786495760379,19.070272958938972,3145.72,5737.27,3252.97,6047.51
57680114#2,715102129,715101548,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,22.240748638478767,33.575747628775446,3252.97,6047.51,3265.27,6066.04
57680114#3,715101548,715101396,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,43.13410715431583,45.30056526656148,3265.27,6066.04,3295.93,6096.38
57680115#0,471527395,715101843,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,65.56912993169888,290.74013726954445,3806.51,3429.15,3745.19,3452.37
57680115#1,715101843,715101595,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.37076808906781,305.90591337865044,3745.19,3452.37,3683.95,3496.71
57680120#0,715102396,7973353497,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.901949420158136,286.69924423399385,3398.35,3930.71,3386.95,3934.13
57680120#1,7973353497,471531823,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.635156215007271,287.49613781763446,3386.95,3934.13,3372.04,3938.83
57680124,715102194,715101956,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,89.48688421525168,273.8035595823891,5151.99,4286.33,5068.81,4291.86
57680125#0,715102004,715101546,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.587394488137745,77.52056391112473,3517.1,6274.73,3529.39,6277.45
57680125#1,715101546,715102771,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,93.37936870636896,109.39544853597857,3529.39,6277.45,3617.47,6246.44
57680125#2,715102771,715101365,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,652.94849449092,119.1460830569813,3617.47,6246.44,4166.85,5940.08
57680126,715102785,715101971,4,highway.unclassified,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,165.60234576577517,351.19194841734594,3037.77,5258.87,3012.55,5421.63
57680127,715101365,715101618,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.56509152980136,70.47533982370453,4166.85,5940.08,4207.91,5954.64
57680128,471627103,471527386,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.675552072538014,283.3012513365064,3754.35,3376.75,3743.31,3379.36
57680129,715102015,504616250,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,60.69821084677878,314.8665058810887,5822.85,4759.13,5779.83,4801.95
57680130#0,715101587,2025509201,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,184.95724199557185,313.7297607967663,3496.37,3961.02,3370.52,4081.41
57680130#1,2025509201,715101690,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.996583279155479,74.96218409641693,3370.52,4081.41,3381.24,4084.29
57680130#2,715101690,715102290,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.84445825750312,140.15946553171887,3381.24,4084.29,3406.78,4053.68
