sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-1351888408,2310031111,178691038,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,1351888408.0,0,unclassified,30.848435940903396,173.3357359184015,714.05,3204.84,717.63,3174.2,asphalt,,,
-1351893909,1883751000,12507557643,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,1351893909.0,0,primary,210.88675094908402,242.9878092628975,1043.54,2779.09,855.66,2683.31,asphalt,,,
-135401078#0,7589518273,161496934,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135401078.0,0,residential,5.955845867717181,325.18924507410213,2144.15,4216.36,2140.75,4221.25,,,,
-135401078#1,1486986487,7589518273,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135401078.0,0,residential,41.58208388236443,325.23600128338603,2167.86,4182.2,2144.15,4216.36,,,,
-135401519#0,161496848,161735884,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,135401519.0,0,secondary,20.05880122756117,234.07989044799996,1462.71,3434.62,1446.49,3422.87,asphalt,,,
-135401519#1,2294646088,161496848,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,135401519.0,0,secondary,79.34437976315634,238.16684117255522,1530.12,3476.47,1462.71,3434.62,asphalt,,,
-135404880#0,1487083242,1487083349,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404880.0,0,residential,36.57040470106938,352.9002463388408,2566.78,3078.05,2562.26,3114.34,,,,
-135404880#1,1487083248,1487083242,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404880.0,0,residential,122.26560010815581,31.25676479515198,2518.58,2998.64,2566.78,3078.05,,,,
-135404887#0,1487083242,1487083339,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404887.0,0,residential,108.19311068640152,82.80010270523582,2566.78,3078.05,2674.12,3091.61,,,,
-135404887#1,1487083284,1487083242,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404887.0,0,residential,12.14726306622227,91.98143602850007,2554.64,3078.47,2566.78,3078.05,,,,
-135404895#0,1487083483,1487083284,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404895.0,0,residential,61.919996608454255,49.066898379005124,2519.69,3048.16,2554.64,3078.47,,,,
-135404895#1,7603491214,1487083483,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404895.0,0,residential,48.46536146592989,23.66460165195815,2500.25,3003.8,2519.69,3048.16,,,,
-135404895#2,1487083248,7603491214,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404895.0,0,residential,22.828458837566433,285.72221502769935,2518.58,2998.64,2500.25,3003.8,,,,
-135404899#0,7849103690,1487083452,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404899.0,0,residential,23.777353007783727,262.0709585579524,2708.12,3049.42,2684.57,3046.14,,,,
-135404899#1,7849103697,7849103690,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404899.0,0,residential,27.225342973046498,262.1466866980223,2735.09,3053.14,2708.12,3049.42,,,,
-135404899#2,7849103727,7849103697,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404899.0,0,residential,67.22615943195123,226.5851086897473,2771.67,3087.75,2735.09,3053.14,,,,
-135404899#3,1487083305,7849103727,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404899.0,0,residential,54.33703801275887,173.24642596446915,2765.28,3141.71,2771.67,3087.75,,,,
