sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-101789058#0,685833458,8738478946,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789058.0,0,tertiary,104.34268527981287,173.725922705504,7858.65,3159.29,7870.05,3055.6,asphalt,,,
-101789058#1,6078409186,685833458,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789058.0,0,tertiary,57.32379458681613,176.3893743260818,7855.04,3216.5,7858.65,3159.29,asphalt,,,
-101789058#2,1175038489,6078409186,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789058.0,0,tertiary,30.789662226143154,176.14507653858846,7852.97,3247.22,7855.04,3216.5,asphalt,,,
-101789058#3,685833493,1175038489,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789058.0,0,tertiary,45.75354764690121,185.99446958364172,7857.71,3292.36,7852.97,3247.22,asphalt,,,
-101789058#4,685833511,685833493,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789058.0,0,tertiary,97.63671339217534,179.3067963689166,7856.54,3389.06,7857.71,3292.36,asphalt,,,
-101789062#0,1175037655,1175036559,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789062.0,0,residential,53.27489952641368,198.11809633554614,7727.63,3648.0,7711.27,3598.0,,,,
-101789062#1,1175038483,1175037655,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789062.0,0,residential,150.85678141866887,193.59500523137635,7763.09,3794.63,7727.63,3648.0,,,,
-101789063#0,1175037475,1175037424,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,97.62451024205039,138.5297377182461,8607.47,3613.75,8672.12,3540.6,,,,
-101789063#1,1175038307,1175037475,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,46.22392576268885,149.8766484341453,8585.23,3652.08,8607.47,3613.75,,,,
-101789063#2,4665656769,1175038307,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,55.00026772755311,115.80617820927296,8538.72,3674.57,8585.23,3652.08,,,,
