sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19795723#2,206254085,5318256023,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795723.0,0,asphalt,,,yes,135.3804812783434,
19795723#3,5318256023,6315557100,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795723.0,0,asphalt,,,yes,135.3804812783434,
19795724#0,206163294,206254100,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795724.0,0,asphalt,,,,241.81681063202566,114.06602901361711
19795724#2,206254100,206273332,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795724.0,0,asphalt,,,,241.81681063202566,
19795724#3,206273332,206273369,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795724.0,0,asphalt,,,,241.81681063202566,29.26149335776008
19795724#5,206273369,895728859,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795724.0,0,asphalt,,,,241.81681063202566,133.13705933721948
19795724#6,895728859,206254103,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795724.0,0,asphalt,,,,241.81681063202566,176.20622784822422
19796294,206266186,206266197,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796294.0,0,asphalt,,,yes,170.8988838317843,11.820954971760052
19796295,205608435,1837718948,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796295.0,0,asphalt,,,,235.5658033523231,48.41369552119082
19796296#1,5318619614,5318619618,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796296.0,0,asphalt,,,yes,301.65020371575224,36.14623748424266
19796296#2,5318619618,206266306,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796296.0,0,asphalt,,,yes,301.65020371575224,91.09639295119295
19796296#3,206266306,206266235,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796296.0,0,asphalt,,,yes,301.65020371575224,27.1805206044176
19796298#0,206266240,5318256056,4,highway.unclassified,29.988,2,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796298.0,0,asphalt,,,,273.8365933060914,
19796298#1,5318256056,206266262,4,highway.unclassified,29.988,2,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796298.0,0,asphalt,,,,273.8365933060914,6.588480024996063
19796299#0,206266262,10901374397,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796299.0,0,asphalt,,,,9.258013591195866,48.44775764772206
19796299#2,10901374397,206162658,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796299.0,0,asphalt,,,,9.258013591195866,84.13795706206048
19796300#0,206266235,206266267,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796300.0,0,asphalt,,,,7.790413177215588,28.09523910600421
19796300#1,206266267,206266269,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796300.0,0,asphalt,,,,7.790413177215588,
